Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Explicit,Added At,Record Label,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Liveness,Valence,Tempo,Time Signature,artwork_url
spotify:track:3Z5lD2q7QQXrz0kb4TImfn,Main Tera Main Tera Lofi Flip,Main Tera Main Tera Lofi Flip,Swattrex,12/21/2021,317899,FALSE,2/26/2022,Rex,56,0.471,0.327,8,-18.382,1,0.0395,0.74,0.103,0.354,108.728,4,https://i.scdn.co/image/ab67616d0000b2735e8df31f9d4eaa0d2845f0c0
spotify:track:6bdpj89aYEBjhpsenXAsmO,Enna Sona,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman,1/4/2017,213632,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,72,0.717,0.415,7,-9.875,0,0.0302,0.637,0.0976,0.379,100.021,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:6bdpj89aYEBjhpsenXAsmO,Enna Sona,OK Jaanu (Original Motion Picture Soundtrack),Arijit Singh,1/4/2017,213632,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,72,0.717,0.415,7,-9.875,0,0.0302,0.637,0.0976,0.379,100.021,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",Akhil,2/22/2019,222500,FALSE,2/26/2022,T-Series,69,0.435,0.658,7,-5.949,0,0.0368,0.699,0.125,0.524,77.17,4,https://i.scdn.co/image/ab67616d0000b2737b93fd8b0ade33ceb9d536de
spotify:track:2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",Dhvani Bhanushali,2/22/2019,222500,FALSE,2/26/2022,T-Series,69,0.435,0.658,7,-5.949,0,0.0368,0.699,0.125,0.524,77.17,4,https://i.scdn.co/image/ab67616d0000b2737b93fd8b0ade33ceb9d536de
spotify:track:2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",Kunaal Vermaa,2/22/2019,222500,FALSE,2/26/2022,T-Series,69,0.435,0.658,7,-5.949,0,0.0368,0.699,0.125,0.524,77.17,4,https://i.scdn.co/image/ab67616d0000b2737b93fd8b0ade33ceb9d536de
spotify:track:2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",Abhijit Vaghani,2/22/2019,222500,FALSE,2/26/2022,T-Series,69,0.435,0.658,7,-5.949,0,0.0368,0.699,0.125,0.524,77.17,4,https://i.scdn.co/image/ab67616d0000b2737b93fd8b0ade33ceb9d536de
spotify:track:2Fv2injs4qAm8mJBGaxVKU,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,5/31/2019,284779,FALSE,2/26/2022,T-Series,78,0.427,0.396,11,-7.556,1,0.0366,0.736,0.11,0.306,70.368,4,https://i.scdn.co/image/ab67616d0000b273ba03ff79dad25f7c3542382f
spotify:track:2Fv2injs4qAm8mJBGaxVKU,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Mithoon,5/31/2019,284779,FALSE,2/26/2022,T-Series,78,0.427,0.396,11,-7.556,1,0.0366,0.736,0.11,0.306,70.368,4,https://i.scdn.co/image/ab67616d0000b273ba03ff79dad25f7c3542382f
spotify:track:0l6g8Z8mqGbGXFOjigYetD,Hawayein,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Pritam,8/3/2017,289999,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,75,0.606,0.601,2,-5.576,1,0.0283,0.796,0.127,0.453,125.961,4,https://i.scdn.co/image/ab67616d0000b273a08a13555e245f7f11aba13f
spotify:track:0l6g8Z8mqGbGXFOjigYetD,Hawayein,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Arijit Singh,8/3/2017,289999,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,75,0.606,0.601,2,-5.576,1,0.0283,0.796,0.127,0.453,125.961,4,https://i.scdn.co/image/ab67616d0000b273a08a13555e245f7f11aba13f
spotify:track:4wIWWEhbdgKAxhR68eE0Ye,"Mast Magan (From ""2 States"")",Groove With Arijit Singh,Arijit Singh,5/22/2019,280161,FALSE,2/26/2022,T-Series,66,0.659,0.774,7,-7.014,1,0.0372,0.606,0.185,0.883,82.995,4,https://i.scdn.co/image/ab67616d0000b273614a583a490e23b29821b2ed
spotify:track:4wIWWEhbdgKAxhR68eE0Ye,"Mast Magan (From ""2 States"")",Groove With Arijit Singh,Chinmayi,5/22/2019,280161,FALSE,2/26/2022,T-Series,66,0.659,0.774,7,-7.014,1,0.0372,0.606,0.185,0.883,82.995,4,https://i.scdn.co/image/ab67616d0000b273614a583a490e23b29821b2ed
spotify:track:6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,Dear Zindagi (Original Motion Picture Soundtrack),Amit Trivedi,11/15/2016,232505,FALSE,10/18/2022,Sony Music Entertainment India Pvt. Ltd.,63,0.688,0.701,3,-7.505,1,0.0298,0.06,0.271,0.385,110.019,4,https://i.scdn.co/image/ab67616d0000b27349079e6945b600abe668cae4
spotify:track:6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,Dear Zindagi (Original Motion Picture Soundtrack),Jasleen Royal,11/15/2016,232505,FALSE,10/18/2022,Sony Music Entertainment India Pvt. Ltd.,63,0.688,0.701,3,-7.505,1,0.0298,0.06,0.271,0.385,110.019,4,https://i.scdn.co/image/ab67616d0000b27349079e6945b600abe668cae4
spotify:track:6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,Dear Zindagi (Original Motion Picture Soundtrack),Kausar Munir,11/15/2016,232505,FALSE,10/18/2022,Sony Music Entertainment India Pvt. Ltd.,63,0.688,0.701,3,-7.505,1,0.0298,0.06,0.271,0.385,110.019,4,https://i.scdn.co/image/ab67616d0000b27349079e6945b600abe668cae4
spotify:track:2PvaburAUlhNHxVhw5lvOq,"Humdard (From ""Ek Villain"")",Ultimate Love Songs - Arijit Singh,Arijit Singh,5/19/2020,260590,FALSE,2/26/2022,T-Series,69,0.575,0.541,5,-6.45,1,0.0237,0.759,0.111,0.27,87.022,4,https://i.scdn.co/image/ab67616d0000b2737569cbe3695608074d9fd389
spotify:track:0ojpEubhy4JNeVftmVuiN7,Pehla Pyaar,Kabir Singh,Armaan Malik,6/14/2019,272532,FALSE,2/26/2022,T-Series,70,0.607,0.713,4,-5.105,1,0.03,0.56,0.101,0.611,124.868,4,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a
spotify:track:0ojpEubhy4JNeVftmVuiN7,Pehla Pyaar,Kabir Singh,Vishal Mishra,6/14/2019,272532,FALSE,2/26/2022,T-Series,70,0.607,0.713,4,-5.105,1,0.03,0.56,0.101,0.611,124.868,4,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a
spotify:track:0ojpEubhy4JNeVftmVuiN7,Pehla Pyaar,Kabir Singh,Irshad Kamil,6/14/2019,272532,FALSE,2/26/2022,T-Series,70,0.607,0.713,4,-5.105,1,0.03,0.56,0.101,0.611,124.868,4,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a
spotify:track:52itZ0w0CydihB2JCZEIft,Pee Loon,Once Upon A Time In Mumbaai,Pritam,6/29/2010,285686,FALSE,2/26/2022,T-Series,74,0.656,0.721,8,-5.064,1,0.0364,0.277,0.188,0.883,83.95,4,https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f
spotify:track:52itZ0w0CydihB2JCZEIft,Pee Loon,Once Upon A Time In Mumbaai,Mohit Chauhan,6/29/2010,285686,FALSE,2/26/2022,T-Series,74,0.656,0.721,8,-5.064,1,0.0364,0.277,0.188,0.883,83.95,4,https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f
spotify:track:52itZ0w0CydihB2JCZEIft,Pee Loon,Once Upon A Time In Mumbaai,Irshad Kamil,6/29/2010,285686,FALSE,2/26/2022,T-Series,74,0.656,0.721,8,-5.064,1,0.0364,0.277,0.188,0.883,83.95,4,https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f
spotify:track:2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")","Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,6/6/2019,193355,FALSE,2/26/2022,T-Series,72,0.376,0.643,9,-5.713,1,0.0411,0.558,0.217,0.646,136.224,5,https://i.scdn.co/image/ab67616d0000b2738ae7ce46d1896e3e0fb86e70
spotify:track:2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")","Mere Sohneya (From ""Kabir Singh"")",Parampara Tandon,6/6/2019,193355,FALSE,2/26/2022,T-Series,72,0.376,0.643,9,-5.713,1,0.0411,0.558,0.217,0.646,136.224,5,https://i.scdn.co/image/ab67616d0000b2738ae7ce46d1896e3e0fb86e70
spotify:track:2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")","Mere Sohneya (From ""Kabir Singh"")",Sachet-Parampara,6/6/2019,193355,FALSE,2/26/2022,T-Series,72,0.376,0.643,9,-5.713,1,0.0411,0.558,0.217,0.646,136.224,5,https://i.scdn.co/image/ab67616d0000b2738ae7ce46d1896e3e0fb86e70
spotify:track:1y1rQTkWmrZdJmjwuK07GC,"Kaise Hua (From ""Kabir Singh"")","Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,6/13/2019,234722,FALSE,2/26/2022,T-Series,73,0.385,0.464,2,-6.975,1,0.0404,0.452,0.109,0.15,137.839,4,https://i.scdn.co/image/ab67616d0000b273ce1f4349305971b5beb75fcd
spotify:track:1y1rQTkWmrZdJmjwuK07GC,"Kaise Hua (From ""Kabir Singh"")","Kaise Hua (From ""Kabir Singh"")",Manoj Muntashir,6/13/2019,234722,FALSE,2/26/2022,T-Series,73,0.385,0.464,2,-6.975,1,0.0404,0.452,0.109,0.15,137.839,4,https://i.scdn.co/image/ab67616d0000b273ce1f4349305971b5beb75fcd
spotify:track:6h09y5UH6sDRERJALlaJPi,"Jeena Jeena (From ""Badlapur"")","Jeena Jeena (From ""Badlapur"")",Atif Aslam,1/15/2015,228968,FALSE,2/26/2022,Eros Now Music,56,0.676,0.319,5,-9.201,1,0.0279,0.783,0.117,0.565,105.002,4,https://i.scdn.co/image/ab67616d0000b273831836ff72925b6e04f1f927
spotify:track:1smFN2CLqGROu0J0UyvDfL,Shayad,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,2/14/2020,247941,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,75,0.483,0.468,8,-7.642,1,0.0341,0.784,0.152,0.319,135.875,4,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc
spotify:track:1smFN2CLqGROu0J0UyvDfL,Shayad,Love Aaj Kal (Original Motion Picture Soundtrack),Arijit Singh,2/14/2020,247941,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,75,0.483,0.468,8,-7.642,1,0.0341,0.784,0.152,0.319,135.875,4,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc
spotify:track:6FjbAnaPRPwiP3sciEYctO,Raabta,Agent Vinod,Pritam,2/24/2012,243578,FALSE,2/26/2022,T-Series,76,0.657,0.581,0,-8.108,1,0.0298,0.699,0.116,0.323,118.037,4,https://i.scdn.co/image/ab67616d0000b273e810a88d506b30bdc0935247
spotify:track:6FjbAnaPRPwiP3sciEYctO,Raabta,Agent Vinod,Arijit Singh,2/24/2012,243578,FALSE,2/26/2022,T-Series,76,0.657,0.581,0,-8.108,1,0.0298,0.699,0.116,0.323,118.037,4,https://i.scdn.co/image/ab67616d0000b273e810a88d506b30bdc0935247
spotify:track:7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,Jab We Met,Pritam,9/21/2007,321225,FALSE,2/26/2022,T-Series,77,0.609,0.538,6,-7.842,1,0.0273,0.328,0.125,0.608,130.015,4,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7
spotify:track:7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,Jab We Met,Mohit Chauhan,9/21/2007,321225,FALSE,2/26/2022,T-Series,77,0.609,0.538,6,-7.842,1,0.0273,0.328,0.125,0.608,130.015,4,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7
spotify:track:7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,Jab We Met,Irshad Kamil,9/21/2007,321225,FALSE,2/26/2022,T-Series,77,0.609,0.538,6,-7.842,1,0.0273,0.328,0.125,0.608,130.015,4,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7
spotify:track:4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]","Raabta (Title Track) [From ""Raabta""]",Pritam,5/2/2017,297158,FALSE,2/26/2022,T-Series,56,0.636,0.701,5,-6.825,1,0.0363,0.414,0.106,0.352,113.886,4,https://i.scdn.co/image/ab67616d0000b2731bcc10d3bd1d77d7c3f164c6
spotify:track:4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]","Raabta (Title Track) [From ""Raabta""]",Arijit Singh,5/2/2017,297158,FALSE,2/26/2022,T-Series,56,0.636,0.701,5,-6.825,1,0.0363,0.414,0.106,0.352,113.886,4,https://i.scdn.co/image/ab67616d0000b2731bcc10d3bd1d77d7c3f164c6
spotify:track:4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]","Raabta (Title Track) [From ""Raabta""]",Nikhita Gandhi,5/2/2017,297158,FALSE,2/26/2022,T-Series,56,0.636,0.701,5,-6.825,1,0.0363,0.414,0.106,0.352,113.886,4,https://i.scdn.co/image/ab67616d0000b2731bcc10d3bd1d77d7c3f164c6
spotify:track:1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,Latest Songs Of Ayushmann Khurrana,Falak Shabbir,9/12/2017,227334,FALSE,2/26/2022,T-Series,59,0.46,0.444,7,-6.217,1,0.123,0.714,0.0881,0.7,74.977,4,https://i.scdn.co/image/ab67616d0000b27338a1f0f963bd1fbc349dd1e6
spotify:track:1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,Latest Songs Of Ayushmann Khurrana,Falak Shabbir,9/12/2017,227334,FALSE,2/26/2022,T-Series,59,0.46,0.444,7,-6.217,1,0.123,0.714,0.0881,0.7,74.977,4,https://i.scdn.co/image/ab67616d0000b27338a1f0f963bd1fbc349dd1e6
spotify:track:5NdVbWjNxxzv3SMxtINLu2,"Nai Lagda (From ""Notebook"")","Nai Lagda (From ""Notebook"")",Vishal Mishra,2/28/2019,287106,FALSE,2/26/2022,T-Series,57,0.514,0.548,2,-7.145,1,0.0381,0.669,0.0849,0.383,153.794,4,https://i.scdn.co/image/ab67616d0000b2732a777a3754573e85dad3e9d7
spotify:track:5NdVbWjNxxzv3SMxtINLu2,"Nai Lagda (From ""Notebook"")","Nai Lagda (From ""Notebook"")",Asees Kaur,2/28/2019,287106,FALSE,2/26/2022,T-Series,57,0.514,0.548,2,-7.145,1,0.0381,0.669,0.0849,0.383,153.794,4,https://i.scdn.co/image/ab67616d0000b2732a777a3754573e85dad3e9d7
spotify:track:3phw912iJRhtMfsdJ1k3Sr,"Darasal (From ""Raabta"")","Darasal (From ""Raabta"")",Atif Aslam,6/3/2017,274354,FALSE,2/26/2022,T-Series,60,0.705,0.422,0,-7.375,1,0.0299,0.793,0.0895,0.482,117.948,4,https://i.scdn.co/image/ab67616d0000b2732c1f340fb6af431e9365a6bf
spotify:track:3phw912iJRhtMfsdJ1k3Sr,"Darasal (From ""Raabta"")","Darasal (From ""Raabta"")",Jam8,6/3/2017,274354,FALSE,2/26/2022,T-Series,60,0.705,0.422,0,-7.375,1,0.0299,0.793,0.0895,0.482,117.948,4,https://i.scdn.co/image/ab67616d0000b2732c1f340fb6af431e9365a6bf
spotify:track:6N5WkgPIDoTdbCXyyIIKAv,tere bina,tere bina,Zaeden,9/5/2019,157245,FALSE,2/26/2022,Universal Music India Pvt Ltd.,55,0.889,0.341,7,-7.909,1,0.0424,0.117,0.0734,0.942,118.003,4,https://i.scdn.co/image/ab67616d0000b2730504fdf58bae8cd52dd13047
spotify:track:5lrA2NzUxmBjKr2tCZfMtl,"Ik Vaari Aa (From ""Raabta"")","Ik Vaari Aa (From ""Raabta"")",Pritam,4/21/2017,274687,FALSE,2/26/2022,T-Series,62,0.512,0.752,4,-4.857,0,0.0534,0.305,0.708,0.428,127.965,4,https://i.scdn.co/image/ab67616d0000b273ece89c7bf7d8141a1e8eef42
spotify:track:5lrA2NzUxmBjKr2tCZfMtl,"Ik Vaari Aa (From ""Raabta"")","Ik Vaari Aa (From ""Raabta"")",Arijit Singh,4/21/2017,274687,FALSE,2/26/2022,T-Series,62,0.512,0.752,4,-4.857,0,0.0534,0.305,0.708,0.428,127.965,4,https://i.scdn.co/image/ab67616d0000b273ece89c7bf7d8141a1e8eef42
spotify:track:7e6qTHVfRdaYsio90s1fHC,Ik Junoon (Paint It Red),Zindagi Na Milegi Dobara,Vishal Dadlani,6/6/2011,299119,FALSE,10/18/2022,T-Series,59,0.79,0.848,2,-7.798,1,0.0508,0.364,0.148,0.641,127.034,4,https://i.scdn.co/image/ab67616d0000b2730acb5a72549287bf33b51b71
spotify:track:0wr1v0WSbEnmOm0B22yYHz,tere bina - Acoustic,tere bina (Acoustic),Zaeden,10/23/2019,132000,FALSE,2/26/2022,Universal Music India Pvt Ltd.,43,0.838,0.251,10,-9.992,1,0.0503,0.714,0.0459,0.893,107.972,4,https://i.scdn.co/image/ab67616d0000b273cba5ee0cdc6758b036ce1ede
spotify:track:0wr1v0WSbEnmOm0B22yYHz,tere bina - Acoustic,tere bina (Acoustic),Jonita Gandhi,10/23/2019,132000,FALSE,2/26/2022,Universal Music India Pvt Ltd.,43,0.838,0.251,10,-9.992,1,0.0503,0.714,0.0459,0.893,107.972,4,https://i.scdn.co/image/ab67616d0000b273cba5ee0cdc6758b036ce1ede
spotify:track:0Qxis7LXvwqhCO2qOKCmLX,Befikar,Befikar,Tanzeel Khan,8/31/2020,204923,FALSE,2/26/2022,Tanzeel Khan,47,0.7,0.502,11,-8.958,1,0.0425,0.603,0.08,0.407,129.977,4,https://i.scdn.co/image/ab67616d0000b273a24df0e5e9f33c928a962727
spotify:track:0Qxis7LXvwqhCO2qOKCmLX,Befikar,Befikar,Aashna Hegde,8/31/2020,204923,FALSE,2/26/2022,Tanzeel Khan,47,0.7,0.502,11,-8.958,1,0.0425,0.603,0.08,0.407,129.977,4,https://i.scdn.co/image/ab67616d0000b273a24df0e5e9f33c928a962727
spotify:track:2cPUB8EOT6AfJ8oxhyoNXL,Ye Tune Kya Kiya,Once Upon Ay Time In Mumbai Dobaara !,Pritam,7/22/2013,314239,FALSE,2/26/2022,T-Series,80,0.578,0.798,7,-6.01,1,0.0699,0.58,0.111,0.728,91.96,4,https://i.scdn.co/image/ab67616d0000b273fe77bd21eb38ff74b5f21524
spotify:track:2cPUB8EOT6AfJ8oxhyoNXL,Ye Tune Kya Kiya,Once Upon Ay Time In Mumbai Dobaara !,Javed Bashir,7/22/2013,314239,FALSE,2/26/2022,T-Series,80,0.578,0.798,7,-6.01,1,0.0699,0.58,0.111,0.728,91.96,4,https://i.scdn.co/image/ab67616d0000b273fe77bd21eb38ff74b5f21524
spotify:track:5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,Dear Zindagi (Original Motion Picture Soundtrack),Amit Trivedi,11/15/2016,199643,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.707,0.501,4,-7.389,1,0.0372,0.387,0.095,0.542,93.978,4,https://i.scdn.co/image/ab67616d0000b27349079e6945b600abe668cae4
spotify:track:5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,Dear Zindagi (Original Motion Picture Soundtrack),Arijit Singh,11/15/2016,199643,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.707,0.501,4,-7.389,1,0.0372,0.387,0.095,0.542,93.978,4,https://i.scdn.co/image/ab67616d0000b27349079e6945b600abe668cae4
spotify:track:5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,Dear Zindagi (Original Motion Picture Soundtrack),Kausar Munir,11/15/2016,199643,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.707,0.501,4,-7.389,1,0.0372,0.387,0.095,0.542,93.978,4,https://i.scdn.co/image/ab67616d0000b27349079e6945b600abe668cae4
spotify:track:4iFPsNzNV7V9KJgcOX7TEO,Tu Jaane Na,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Pritam,11/6/2009,341933,FALSE,2/26/2022,Tips Music Limited,73,0.702,0.86,7,-3.969,1,0.0345,0.361,0.133,0.829,120.042,4,https://i.scdn.co/image/ab67616d0000b273c2d2a2177df997886b1a4eb9
spotify:track:4iFPsNzNV7V9KJgcOX7TEO,Tu Jaane Na,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Atif Aslam,11/6/2009,341933,FALSE,2/26/2022,Tips Music Limited,73,0.702,0.86,7,-3.969,1,0.0345,0.361,0.133,0.829,120.042,4,https://i.scdn.co/image/ab67616d0000b273c2d2a2177df997886b1a4eb9
spotify:track:1wnozUBSe7OMpmZiTPJC5j,"Tum Tak (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),A.R. Rahman,5/31/2013,304466,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,73,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0679,0.566,114.987,4,https://i.scdn.co/image/ab67616d0000b273a00249b8bf77312ec156dd4b
spotify:track:1wnozUBSe7OMpmZiTPJC5j,"Tum Tak (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),Javed Ali,5/31/2013,304466,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,73,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0679,0.566,114.987,4,https://i.scdn.co/image/ab67616d0000b273a00249b8bf77312ec156dd4b
spotify:track:1wnozUBSe7OMpmZiTPJC5j,"Tum Tak (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),KIRTI SAGATHIA,5/31/2013,304466,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,73,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0679,0.566,114.987,4,https://i.scdn.co/image/ab67616d0000b273a00249b8bf77312ec156dd4b
spotify:track:1wnozUBSe7OMpmZiTPJC5j,"Tum Tak (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),Pooja AV,5/31/2013,304466,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,73,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0679,0.566,114.987,4,https://i.scdn.co/image/ab67616d0000b273a00249b8bf77312ec156dd4b
spotify:track:1tPPINau3vBP8Q89JTn0ER,Saudebazi (Encore),Aakrosh,Pritam,9/18/2010,354862,FALSE,2/26/2022,T-Series,67,0.69,0.73,5,-6.587,1,0.0307,0.121,0.346,0.779,113.967,4,https://i.scdn.co/image/ab67616d0000b273b425c9dadc417923e894eb59
spotify:track:1tPPINau3vBP8Q89JTn0ER,Saudebazi (Encore),Aakrosh,Javed Ali,9/18/2010,354862,FALSE,2/26/2022,T-Series,67,0.69,0.73,5,-6.587,1,0.0307,0.121,0.346,0.779,113.967,4,https://i.scdn.co/image/ab67616d0000b273b425c9dadc417923e894eb59
spotify:track:3vjkllvtOIKpVvXSWsu1ta,Tu Hai,Mohenjo Daro,A.R. Rahman,7/6/2016,238688,FALSE,2/26/2022,T-Series,58,0.499,0.541,11,-10.463,1,0.0448,0.744,0.0579,0.381,81.198,4,https://i.scdn.co/image/ab67616d0000b273dfbee774ceae5669957c52bd
spotify:track:3vjkllvtOIKpVvXSWsu1ta,Tu Hai,Mohenjo Daro,Sanah Moidutty,7/6/2016,238688,FALSE,2/26/2022,T-Series,58,0.499,0.541,11,-10.463,1,0.0448,0.744,0.0579,0.381,81.198,4,https://i.scdn.co/image/ab67616d0000b273dfbee774ceae5669957c52bd
spotify:track:0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,Bachna Ae Haseeno,Vishal-Shekhar,7/5/2008,333583,FALSE,2/26/2022,YRF Music,75,0.404,0.634,8,-5.979,1,0.0398,0.411,0.106,0.702,78.508,4,https://i.scdn.co/image/ab67616d0000b273a08c7022ea424b2f048b46e9
spotify:track:0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,Bachna Ae Haseeno,KK,7/5/2008,333583,FALSE,2/26/2022,YRF Music,75,0.404,0.634,8,-5.979,1,0.0398,0.411,0.106,0.702,78.508,4,https://i.scdn.co/image/ab67616d0000b273a08c7022ea424b2f048b46e9
spotify:track:0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,Bachna Ae Haseeno,Shilpa Rao,7/5/2008,333583,FALSE,2/26/2022,YRF Music,75,0.404,0.634,8,-5.979,1,0.0398,0.411,0.106,0.702,78.508,4,https://i.scdn.co/image/ab67616d0000b273a08c7022ea424b2f048b46e9
spotify:track:0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,Bachna Ae Haseeno,Anvita Dutt Guptan,7/5/2008,333583,FALSE,2/26/2022,YRF Music,75,0.404,0.634,8,-5.979,1,0.0398,0.411,0.106,0.702,78.508,4,https://i.scdn.co/image/ab67616d0000b273a08c7022ea424b2f048b46e9
spotify:track:62kyw2ux2p0CZ7pKWtM6QO,Tujhko Jo Paaya,Crook (Original Motion Picture Soundtrack),Pritam,9/3/2010,184826,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,57,0.598,0.236,9,-9.733,1,0.0363,0.845,0.109,0.413,149.839,4,https://i.scdn.co/image/ab67616d0000b273c32737e2c7f606beecbf1bae
spotify:track:62kyw2ux2p0CZ7pKWtM6QO,Tujhko Jo Paaya,Crook (Original Motion Picture Soundtrack),Mohit Chauhan,9/3/2010,184826,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,57,0.598,0.236,9,-9.733,1,0.0363,0.845,0.109,0.413,149.839,4,https://i.scdn.co/image/ab67616d0000b273c32737e2c7f606beecbf1bae
spotify:track:5OMUXgfXsSukZ0zxelpC3b,"Raanjhanaa (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),A.R. Rahman,5/31/2013,254653,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,74,0.673,0.714,9,-8.042,1,0.039,0.111,0.0858,0.78,112.941,4,https://i.scdn.co/image/ab67616d0000b273a00249b8bf77312ec156dd4b
spotify:track:5OMUXgfXsSukZ0zxelpC3b,"Raanjhanaa (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),Jaswinder Singh,5/31/2013,254653,FALSE,2/26/2022,Sony Music Entertainment India Pvt. Ltd.,74,0.673,0.714,9,-8.042,1,0.039,0.111,0.0858,0.78,112.941,4,https://i.scdn.co/image/ab67616d0000b273a00249b8bf77312ec156dd4b
